microsample	richness	neutral	phylogenetic	section	type	batch	cryosection	buffer	Xcoord	Ycoord	size	collection_method	collection	collection_attempts	cycles	animal	protocol	adapter	type_binomial	fastp_total_before_filtering.total_reads	fastp_total_after_filtering.total_reads	fastp_total_low_quality_reads	fastp_total_adapter_trimmed_reads	fastp_total_total_polyx_trimmed_reads	fastp_total_polyx_trimmed_reads.A	fastp_total_polyx_trimmed_reads.T	fastp_total_polyx_trimmed_reads.C	fastp_total_polyx_trimmed_reads.G	fastp_total_before_filtering.total_bases	fastp_total_after_filtering.total_bases	fastp_total_adapter_trimmed_bases	fastp_total_total_polyx_trimmed_bases	fastp_total_polyx_trimmed_bases.A	fastp_total_polyx_trimmed_bases.T	fastp_total_polyx_trimmed_bases.C	fastp_total_polyx_trimmed_bases.G	fastp_avg_before_filtering.gc_content	fastp_avg_after_filtering.gc_content	fastp_avg_duplication.rate	raw_sequences_chicken	raw_sequences_human	raw_sequences_pig	reads_mapped_chicken	reads_mapped_human	reads_mapped_pig	reads_unmapped_chicken	reads_unmapped_human	reads_unmapped_pig	raw_sequences_bacteria	reads_mapped_bacteria	reads_unmapped_bacteria	mapbac_counts_unfilt	mapbac_counts_filt	sgm_microbial_fraction	sgm_average_bacterial_archaeal_genome_size	np_Redundancy	np_Coverage	np_Diversity	kr_Eukaryota	kr_Bacteria	kr_Archaea	kr_Viruses	kr_total	kr_Bacteria_pct	genome_count_filtering30	seq_yield	seq_yield_filtered	low_quality_pct	adapter_contamination_pct	mapping_host_pct	mapping_human_pct	mapping_pig_pct	seq_yield_bacteria	mapping_bacteria_total_pct	mapping_bacteria_filtered_pct	mapping_reference_pct	bacteria_retained_pct
M300763	100	41.579019656433466	3.8755800472952195	Colon	Positive	MSEB0010	G121eO301A	B12	12995.94598	15577.54522	5000	Lid8_Covaris_500639	Fail	3	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	25006014	23782154	438678	2419300	51957	15531	12084	17484	6858	3750902100	3534838252	81956880	1123190	156431	122275	619183	225301	0.5565878571428572	0.5296917142857143	0.06531429999999999	23782154	23777096	23775990	3547	1006	307	23778607	23776090	23775683	23775378	19840828	3934550	19840828	19119533	0.7565500000000001	2646161.3333333335	0.6230571428571428	0.6475142857142857	15.699228571428572	4469569	980223	12154	129738	5591684	0.1753001421396488	retained	25006014	23782154	0.048942626361802404	0.021849911785220947	1.418458775556952e-4	4.0230322193693084e-5	1.2277046633661806e-5	23775378	0.7934422495324525	0.8342738004303563	0.8345115690694802	0.9636459224383176
M300764	96	40.60636118456477	3.7701921000962684	Colon	Positive	MSEB0010	G121eO301A	B12	12999.10738	16205.10154	5000	Lid8_Covaris_500639	Success	2	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	21307922	19871968	398662	2329017	41360	14125	10577	9634	7024	3196188300	2955257762	93535742	781298	140725	106498	319145	214930	0.5590972857142857	0.5244182857142857	0.07356072672857143	19871968	19866854	19865152	3809	1634	253	19868159	19865220	19864899	19864646	16562590	3302056	16562590	15925065	0.7448666666666667	2655913.8333333335	0.6378428571428572	0.6627714285714287	15.671028571428572	3693616	832084	10218	110017	4645935	0.17909936320676031	retained	21307922	19871968	0.06739061650404014	0.02926477829857521	1.7875980585999892e-4	7.668509392891527e-5	1.18735182154318e-5	19864646	0.7772972887736308	0.8334650096054905	0.8337722202550198	0.9615081336916509
M300765	0	1	0	Colon	NegativeMebrane	MSEB0010	G121eO301M	B12	13266.8	30315.89878	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	negative	28901236	57016	3806854	26032036	209491	84353	6807	10700	107631	4335185400	7852386	1800770764	3462691	759386	123352	419636	2160317	0.7569994285714285	0.5463858571428571	0.4052815607142857	57016	56906	50816	61	5996	15	56955	50910	50801	50790	20354	30436	20354	0	NA	NA	0.32435714285714284	0.35019999999999996	13.483	13246	4661	97	324	18328	0.2543103448275862	excluded	28901236	57016	0.9980272124001894	0.41538494847302265	2.1106363755515507e-6	2.0746517553782128e-4	5.190089448077584e-7	50790	7.042605375078076e-4	0.3569875122772555	0.40074817877534946	0
M300766	96	39.284202965848394	3.9662472901571806	Colon	Positive	MSEB0010	G121eO301A	B12	13128.59698	18741.54252	5000	Lid8_Covaris_500639	Success	2	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	19963652	19487694	266670	1792892	39724	11034	9962	14974	3754	2994547800	2892098454	41217918	857824	111333	99240	514466	132785	0.548658	0.5307861428571429	0.07964401428571428	19487694	19481244	19479440	5466	1739	230	19482228	19479505	19479210	19478984	16279054	3199930	16279054	15634910	0.76435	2623748.6666666665	0.5689857142857143	0.5927428571428571	15.650414285714286	3889171	780463	10093	105266	4784993	0.16310640370842758	retained	19963652	19487694	0.02384122904967488	0.01376432127748971	2.7379759975779984e-4	8.710831064376397e-5	1.152093815299926e-5	19478984	0.8154346709710227	0.8353504524445017	0.8357239782115946	0.9604311159604237
M300767	82	34.78208895132525	3.804255419700553	Colon	Positive	MSEB0010	G121eO301A	B12	13103.6842	20085.08362	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	19998684	19026202	361376	2272568	45732	13904	11302	15333	5193	2999802600	2820810692	71460669	996838	140407	112454	562899	181078	0.5418378571428571	0.5108032857142857	0.19532526157142857	19026202	19023222	19010578	1750	12509	329	19024452	19010713	19010249	19009978	15693173	3316805	15693173	14885110	0.76	2548221	0.6689571428571429	0.6914	15.377957142857143	3829226	809308	8571	101045	4748150	0.17044701620631192	retained	19998684	19026202	0.0486272996763187	0.02382179047381318	8.750575787886842e-5	6.254911573181515e-4	1.6451082481227264e-5	19009978	0.7847102839366831	0.8248190048649752	0.8255229437929913	0.9485086285609673
M300768	67	32.80707234474137	3.7858490722972378	Colon	Positive	MSEB0010	G121eO301A	B12	12299.77816	15261.2528	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	19900918	8922280	1432288	11200880	96751	36736	7890	12895	39230	2985137700	1303998428	708510389	1782829	336678	96930	498600	850621	0.6517381428571428	0.5172842857142858	0.1668836691857143	8922280	8920908	8918990	769	1865	158	8921511	8919043	8918832	8918682	7470220	1448462	7470220	6916955	0.7029833333333333	2591914.1666666665	0.5388142857142857	0.5662285714285714	16.73222857142857	1748207	386057	4543	46996	2185803	0.17662021691799307	retained	19900918	8922280	0.55166490309643	0.23734596531342592	3.864143352583032e-5	9.37142698643349e-5	7.93933224587931e-6	8918682	0.3753706236064085	0.8372546030835167	0.8375923707112778	0.9259372548599639
M300769	0	1	0	Colon	NegativeMebrane	MSEB0010	G121eO301M	B12	11581.66596	28330.7851	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	negative	14538534	26660	1745060	13213255	93831	35566	3342	4454	50469	2180780100	3499186	907165774	1564770	327899	55281	179654	1001936	0.7557604285714286	0.5626948571428572	0.3159224471428571	26660	26488	21200	134	5202	20	26526	21286	21180	21174	387	20787	387	0	NA	NA	0.32480000000000003	0.3512571428571429	12.687014285714286	6971	3357	15	47	10390	0.32309913378248317	excluded	14538534	26660	0.9981662525258737	0.4159822322296503	9.21688527880459e-6	3.578077404503095e-4	1.3756545192245655e-6	21174	2.6618914946995342e-5	0.014516129032258065	0.01827713233210541	0
M300770	0	1	0	Colon	NegativeCollection	MSEB0010	G121eO301Z	B12	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Full	TecanUDI_A_8nt	negative	1079406	557920	93824	568104	6454	3107	411	943	1993	161910900	80648295	34691042	115954	31917	5033	36747	42257	0.6596991428571428	0.5710457142857143	0.16398415557142856	557920	557508	487132	343	70067	144	557577	487441	486988	486974	5083	481891	5083	0	0.6521333333333333	2938978.3333333335	0.5670857142857143	0.5942285714285714	12.722328571428571	211777	38722	85	941	251525	0.1539489116390021	excluded	1079406	557920	0.48312312512622685	0.21426007761058705	3.1776736464314635e-4	0.06491255375641788	1.3340670702219554e-4	486974	0.004709071470790417	0.009110625179237167	0.010437928924336823	0
M300771	50	30.484031341575783	3.7496752663785644	Colon	Positive	MSEB0010	G121eO301A	B12	12230.63648	14216.24098	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	35217072	3762658	4017524	28651966	221425	85176	11244	20852	104153	5282560800	551977225	2000882998	4250880	778602	166041	951238	2354999	0.7240854285714285	0.5159672857142857	0.30787782457142854	3762658	3761076	3759018	1049	1992	163	3761609	3759084	3758855	3758720	3098606	660114	3098606	2748012	0.6943833333333334	2621912.5	0.4172571428571428	0.44515714285714286	16.647185714285715	732671	170141	1733	20330	924875	0.1839610758210569	retained	35217072	3762658	0.8931581251274949	0.3787714091241505	2.978668981907411e-5	5.65634758051436e-5	4.628437026224099e-6	3758720	0.08798590638085983	0.8235151852759406	0.824377979737783	0.8868542822159384
M300772	83	39.39317791555867	3.712587248356378	Colon	Positive	MSEB0010	G121eO301A	B12	12192.80424	14393.51548	5000	Lid8_Covaris_500639	Success	2	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	18893568	15048766	677702	4295362	57480	17206	8166	17796	14312	2834035200	2234724498	243005362	1263490	167036	88660	617807	389987	0.5877377142857143	0.5327455714285715	0.11520941947142857	15048766	15034756	15031750	12640	2931	259	15036126	15031825	15031491	15031246	12524597	2506649	12524597	11913279	0.7395	2687576.6666666665	0.6039142857142857	0.6303	16.81032857142857	2799522	624392	7710	82859	3514483	0.17766254666760375	retained	18893568	15048766	0.20349793114778533	0.08574535771468188	6.690107448206712e-4	1.5513215926181862e-4	1.3708368900993184e-5	15031246	0.6629026873060716	0.8322673766074906	0.8332374441879269	0.9511906051747613
M300773	87	41.667617826364946	3.4549300197298902	Colon	Positive	MSEB0010	G121eO301A	B12	12122.68414	16011.33192	5000	Lid8_Covaris_500639	Fail	3	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	19721800	16640224	566472	4048952	50353	16692	8469	13300	11892	2958270000	2465346291	205080784	1034280	163097	87983	469367	313833	0.5849792857142857	0.5375231428571429	0.1014076330857143	16640224	16632100	16628916	6965	3067	247	16633259	16629033	16628669	16628422	13985019	2643403	13985019	13340353	0.7246166666666667	2758213.6666666665	0.6422428571428571	0.6668857142857143	16.685071428571426	2921612	707208	9539	91187	3729546	0.18962308012825155	retained	19721800	16640224	0.15625226906266163	0.06932456604704777	3.5316249023922765e-4	1.555131884513584e-4	1.2524211785942459e-5	16628422	0.7091147359774462	0.8404345398235024	0.8410310371002131	0.9539031015975022
M300774	97	38.99366765369828	3.969535749188304	Colon	Positive	MSEB0010	G121eO301A	B12	12155.62428	16716.4693	5000	Lid8_Covaris_500639	Fail	3	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	22922994	20924410	503528	3259272	50803	15906	11949	13944	9004	3438449100	3104337491	137189743	1014771	160576	120728	488222	245245	0.5581958571428571	0.5214415714285714	0.08603634957285715	20924410	20915054	20912750	8139	2173	269	20916271	20912881	20912481	20912224	17525212	3387012	17525212	16838500	0.7391	2615187	0.6394571428571428	0.664	15.627214285714285	4076484	887185	10628	113805	5088102	0.17436462555192486	retained	22922994	20924410	0.08718686572966865	0.03989872730702921	3.5505833138550747e-4	9.479564493189676e-5	1.1734941779420262e-5	20912224	0.7645254367732243	0.8375486811814526	0.8380367387036405	0.9608157664512132
M300775	77	34.24459318999142	3.8341952460635276	Colon	Positive	MSEB0010	G121eO301A	B12	12941.42922	17792.20912	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Full	TecanUDI_A_8nt	positive	16826302	13597144	553824	4060546	50941	16531	8028	14106	12276	2523945300	2011435475	213881225	1077434	157852	84741	520890	313951	0.5761348571428572	0.5198207142857143	0.09108484732857143	13597144	13595142	13593734	1132	1337	177	13596012	13593805	13593557	13593384	11358791	2234593	11358791	10709320	0.7334833333333333	2594373	0.5848571428571429	0.6120571428571429	16.803571428571427	2672861	571699	7103	72059	3323722	0.17200566112328286	retained	16826302	13597144	0.19191133024951057	0.08474083214085504	6.727562598127622e-5	7.945893280650734e-5	1.051924540519955e-5	13593384	0.6750616386179209	0.8353806505248456	0.8356117211137418	0.9428221718314915
M300776	64	33.10198104638734	3.7178073356120485	Colon	Positive	MSEB0010	G121eO301A	B12	10481.8709	16446.69692	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	36180034	6422492	3873524	27929345	194714	67588	11462	14994	100670	5427005100	935747042	1889231784	3542054	631306	166202	566960	2177586	0.7129658571428571	0.5160098571428572	0.320719007	6422492	6415468	6413244	6414	2170	142	6416078	6413298	6413102	6412964	5310032	1102932	5310032	4858857	0.7173666666666666	2634107.1666666665	0.4867	0.5146142857142857	16.743085714285712	1220128	290421	3139	33746	1547434	0.18767908679788606	retained	36180034	6422492	0.8224851861664917	0.34811682487639456	1.7728009874175353e-4	5.997783197218665e-5	3.924816654401154e-6	6412964	0.1467669156972047	0.8267868609256345	0.8280152516059657	0.9150334687248589
M300777	0	1	0	Colon	Positive	MSEB0010	G121eO301A	B12	10486.43686	16559.54136	5000	Lid8_Covaris_500639	Success	2	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	34290892	76414	4426754	31011511	233922	87609	11209	12196	122908	5143633800	10462514	2145375616	3838991	792856	167065	504946	2374124	0.7562541428571429	0.5521018571428572	0.38978752757142854	76414	76102	73342	177	2679	43	76237	73423	73299	73264	37502	35762	37502	0	0.7524200000000001	3266044	0.25552857142857144	0.27731428571428574	15.371814285714285	15294	6417	30	317	22058	0.29091486082147067	excluded	34290892	76414	0.9977715948596496	0.41709338172558086	5.161720494176705e-6	7.812570171694571e-5	1.2539772951954705e-6	73264	0.001093643174986524	0.4907739419478106	0.511874863507316	0
M300778	67	34.05592892142554	3.7547931131910652	Colon	Positive	MSEB0010	G121eO301A	B12	10349.8842	16974.87142	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	45134914	8575852	4323464	34821883	243220	91806	17139	16077	118198	6770237100	1243536680	2331753596	4062882	835874	227206	624952	2374850	0.7100294285714286	0.5166594285714285	0.32248358885714284	8575852	8574270	8568822	1016	5333	156	8574836	8568937	8568666	8568522	7125271	1443251	7125271	6575126	0.682	2638774.1666666665	0.5260714285714285	0.5533	16.805699999999998	1637116	383606	4154	45655	2070531	0.1852693825883312	retained	45134914	8575852	0.8099951625032453	0.3444123982009434	2.2510289927659994e-5	1.1815686632304207e-4	3.456304358971416e-6	8568522	0.1578660590779014	0.8308528412104127	0.8315635998833871	0.9227896033708753
M300779	0	1	0	Colon	NegativeCollection	MSEB0010	G121eO301Z	B12	NA	NA	NA	Lid8_Covaris_500639	NA	0	19	G121e	ULV2_Full	TecanUDI_A_8nt	negative	39655556	20276	5375492	35778825	281245	111725	11586	16024	141910	5948333400	2387002	2488802982	4774879	1010607	191993	674456	2897823	0.7556278571428572	0.5748498571428571	0.4224607364285714	20276	20102	17650	88	2422	24	20188	17680	17626	17608	90	17518	90	0	NA	NA	0.39278571428571424	0.42084285714285713	11.8338	3700	3061	27	10	6798	0.45027949396881434	excluded	39655556	20276	0.9994886971197681	0.41840341060909597	2.219108969245066e-6	6.107593094899489e-5	6.052115370668363e-7	17608	2.269543264000636e-6	0.0044387453146577235	0.005111313039527487	0
M300780	74	33.71060079827524	3.809819364780172	Colon	Positive	MSEB0010	G121eO301A	B12	10386.11188	17635.7851	5000	Lid8_Covaris_500639	Success	2	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	32035954	11994214	2749312	20004023	173743	64938	12505	20892	75408	4805393100	1742876023	1298232524	3085244	590304	156234	783126	1555580	0.665687	0.5157068571428571	0.2393917662857143	11994214	11992208	11991088	1171	1055	185	11993043	11991153	11990903	11990722	10012583	1978139	10012583	9392650	0.6922833333333334	2590001.3333333335	0.5807571428571429	0.6071285714285715	16.783385714285714	2314313	526494	5798	62928	2909533	0.18095481302325836	retained	32035954	11994214	0.6256014726453909	0.2701615657624347	3.655268077860269e-5	3.293174912162753e-5	5.774761694313833e-6	11990722	0.3125420582137183	0.834784421888754	0.8350275321202509	0.9380846081375804
M300781	0	1	0	Colon	NegativeMebrane	MSEB0010	G121eO301M	B12	9381.64688	30091.13282	5000	Lid8_Covaris_500639	Success	2	19	G121e	ULV2_Full	TecanUDI_A_8nt	negative	55151954	22754	6932334	50085324	356758	129804	14040	19592	193322	8272793100	2733202	3470012371	6224199	1176607	241887	752472	4053233	0.7579668571428572	0.5751378571428571	0.45561769557142856	22754	22596	19556	86	2923	34	22668	19673	19522	19502	805	18697	805	0	NA	NA	0.3358714285714286	0.3624285714285714	12.684528571428572	3978	3435	180	66	7659	0.44849197023110066	excluded	55151954	22754	0.9995874307553999	0.41944870723286914	1.5593282515430006e-6	5.299902882860687e-5	6.164786110751398e-7	19502	1.4596037703396692e-5	0.03537839500747121	0.041277817659727205	0
M300782	71	32.98706079207285	3.822591875661776	Colon	Positive	MSEB0010	G121eO301A	B12	10499.6086	18348.85048	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	39855452	10216340	3465394	28877466	211704	82332	16846	16506	96020	5978317800	1475553405	1910979626	3739192	746292	217987	591682	2183231	0.6932307142857143	0.5139961428571428	0.31232169285714284	10216340	10212388	10210828	3129	1484	184	10213211	10210904	10210644	10210468	8483908	1726560	8483908	7903074	0.6944166666666667	2597010.6666666665	0.5681571428571428	0.5945	16.712657142857143	1956404	455222	4952	53899	2470477	0.18426482011368656	retained	39855452	10216340	0.7436651828713422	0.3196517297892728	7.850870691417576e-5	3.723455450963145e-5	4.616683308471825e-6	10210468	0.21286693725114447	0.830425377385639	0.8309029517550028	0.9315369756484865
M300783	57	32.207747206229335	3.7435363560432013	Colon	Positive	MSEB0010	G121eO301A	B12	10505.17912	19231.33282	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	29071946	5310694	2970882	22483524	189661	69931	21359	9753	88618	4360791900	766336870	1513714195	3080781	635613	253989	390664	1800515	0.7090332857142857	0.5191132857142857	0.28455246100000003	5310694	5308958	5306446	1096	2175	183	5309598	5306783	5306263	5306084	4411079	895005	4411079	3989467	0.6951166666666667	2581445.3333333335	0.4436857142857143	0.4720285714285714	16.795142857142856	1016868	233218	2956	29834	1282876	0.18179309613711692	retained	29071946	5310694	0.8173258164417339	0.34711910811428537	3.769957470339275e-5	7.481439322981681e-5	6.294728257957001e-6	5306084	0.15172974660863775	0.8306031189144018	0.831324758522481	0.9044197576148603
M300784	51	28.673632666653933	3.6980257431147736	Colon	Positive	MSEB0010	G121eO301A	B12	11637.20456	19482.30058	5000	Lid8_Covaris_500639	Success	2	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	50347740	4582276	6504730	42112296	296864	95199	11461	19775	170429	7552161000	664962249	2911248068	5354798	889614	182730	856036	3426418	0.7339111428571429	0.519275	0.33598658785714286	4582276	4580856	4579306	935	1493	95	4581341	4579363	4579211	4579118	3814362	764756	3814362	3411668	0.6965166666666667	2524615	0.44212857142857137	0.47007142857142853	16.666514285714285	891488	198748	2139	24472	1116847	0.1779545452510505	retained	50347740	4582276	0.9089874540545415	0.38548543496358195	1.8570843497642596e-5	2.965376400211807e-5	1.886877146819301e-6	4579118	0.07576034197364172	0.8324164672752143	0.8329905453408276	0.8944269054693812
M300785	0	1	0	Colon	NegativeMebrane	MSEB0010	G121eO301M	B12	9262.83192	30609.57778	5000	Lid8_Covaris_500639	Success	1	19	G121e	ULV2_Full	TecanUDI_A_8nt	negative	47497102	27596	5440992	43295550	305735	121828	14165	13951	155791	7124565300	3303912	2995210931	4989357	1102699	211083	568751	3106824	0.7534152857142857	0.5759847142857143	0.40522636314285715	27596	27276	23908	180	3207	65	27416	24069	23843	23796	200	23596	200	0	NA	NA	0.3752285714285714	0.40277142857142856	12.265328571428572	5200	4208	206	282	9896	0.42522231204527083	excluded	47497102	27596	0.9994189961315956	0.4204061307431627	3.789704896100819e-6	6.751990889886293e-5	1.3685045458141846e-6	23796	4.210783217889799e-6	0.007247427163357008	0.008404773911581778	0
M300786	41	26.243508565335922	3.680163314404767	Colon	Positive	MSEB0010	G121eO301A	B12	11099.17694	18995.86744	5000	Lid8_Covaris_500639	Success	2	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	50684406	2677406	6030920	43981830	351727	146876	18895	18820	167136	7602660900	387169744	3022146063	5730196	1317582	281329	791793	3339492	0.741656	0.5087835714285714	0.420135388	2677406	2676458	2674786	543	1518	130	2676863	2674940	2674656	2674532	2173881	500651	2173881	1828452	0.7242666666666666	2632106.6666666665	0.3664571428571428	0.3934142857142857	16.632442857142856	527829	122321	1345	14105	665600	0.1837755408653846	retained	50684406	2677406	0.9471749555474716	0.39751162162184556	1.0713354320459038e-5	2.9950040254984936e-5	2.5648914579367863e-6	2674532	0.04289052928823907	0.8119355077265085	0.8128079978104581	0.8411003178186847
M300787	90	38.53970550868824	3.8892571282162556	Colon	Positive	MSEB0010	G121eO301A	B12	10460.97366	19686.93828	5000	Lid8_Covaris_500639	Success	3	19	G121e	ULV2_Full	TecanUDI_A_8nt	positive	38202246	16950650	2809750	21904390	162713	57366	14400	13801	77146	5730336900	2462489207	1389094579	2788385	543900	175323	498040	1571122	0.6510831428571429	0.5133392857142858	0.21908294571428572	16950650	16937350	16935850	11863	1417	338	16938787	16935933	16935512	16935178	14077378	2857800	14077378	13432620	0.7223166666666667	2606447.6666666665	0.6450999999999999	0.66872857142857145	16.772142857142857	3298866	756464	7546	90630	4153506	0.18212661785007653	retained	38202246	16950650	0.5562917949902736	0.2424106301673118	3.1053148026951086e-4	3.709205997992893e-5	8.847647334661947e-6	16935178	0.3684960826648779	0.8304919280381579	0.8312506665120378	0.9541989992738704
