SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      	42      	43      	44      	45      	46      	47      	48      	49      	50      	51      	52      	53      	54      	55      	56      	57      	58      	59      	60      	61      	62      	63      	64      	65      	66      	67      	68      	69      	70      	71      	72      	73      	74      	75      	76      	77      	78      	79      	80      	81      	82      	83      	84      	85      	86      	87      	88      	89      	90      	91      	92      	93      	94      	95      	96      	97      	98      	99      	100     	101     	102     	103     	104     	105     	106     	107     	108     	109     	110     	111     	112     	113     	114     	115     	116     	117     	118     	119     	120     	121     	122     	123     	124     	125     	126     	127     	128     	129     	130     	131     	132     	133     	134     	135     	136     	137     	138     	139     	140     	141     	142     	143     	144     	145     	146     	147     	148     	149     	150     	151     	152     	153     	154     	155     	156     	157     	158     	159     	160     	161     	162     	163     	164     	165     	166     	167     	168     	169     	170     	171     	172     	173     	174     	175     	176     	177     	178     	179     	180     	181     	182     	183     	184     	185     	186     	187     	188     	189     	190     	191     	192     	193     	194     	195     	196     	197     	198     
152	1.00000000	0.99959451	0.99925458	1.00000000	0.99931425	0.99838972	0.99974221	0.99920177	0.99961370	0.99943954	0.99945825	0.99953943	0.99950969	0.99918377	0.99960887	0.99938565	0.99879324	0.99950248	0.99956471	0.99980491	0.99891067	0.99976063	0.99937135	0.99939340	0.99982834	0.99976587	0.99954468	0.99950200	0.99957234	0.99873853	0.99946946	0.99965125	0.99951756	0.99932611	0.99932009	0.99914759	0.99841344	0.99792057	0.99865389	0.99865073	0.99893141	0.99879038	0.99863708	0.99911493	0.99865216	0.99900001	1.00000000	0.99869788	0.99844879	0.99874145	0.99817771	0.99883717	0.99874938	0.99884021	0.99920458	0.99866104	0.99910229	0.99878502	0.99948305	0.99824041	0.99912262	0.99900818	0.99902743	0.99940681	0.99900210	0.99878651	0.99840027	0.99815887	0.99846929	0.99811399	0.99840891	0.99848312	0.99976856	0.99925131	0.99942619	0.99917245	0.99922091	0.99922931	0.99957657	0.99926680	0.99935472	0.99904650	0.99939322	0.99937385	0.99916482	0.99952883	0.99928093	0.99938858	0.99939936	0.99951810	0.99972850	0.99934083	0.99947137	0.99951333	0.99935567	0.99930292	0.99946195	0.99961466	0.99908632	0.99945462	0.99954075	1.00000000	0.99942136	NaN	0.99942094	0.99969012	0.99906629	0.99960852	0.99845076	0.99858081	0.99803048	0.99905139	0.99843240	0.99839365	0.99804580	0.99900866	0.99833179	0.99804807	0.99843740	0.99851686	0.99851882	0.99780452	0.99865484	0.99836200	0.99868041	0.99867141	0.99795389	0.99860430	0.99830240	0.99862748	0.99818796	0.99905837	1.00000000	0.99846655	0.99875420	0.99837738	0.99781543	0.99843234	0.99855536	0.99882722	0.99847698	0.99827909	0.99808425	0.99798441	0.99945235	0.99942905	0.99923265	0.99941409	0.99943721	0.99939454	0.99929821	0.99169534	0.99915075	0.99913794	0.99908966	0.99941838	0.99919301	0.99938810	0.99927050	0.99925345	0.99224806	0.99923658	0.99931562	0.99925691	0.99908566	0.99917841	0.99908233	NaN	0.99930209	0.99934649	0.99924582	0.99942023	0.99923486	0.99924606	0.99932152	0.99935675	0.99921978	0.99919206	0.99927431	0.99922043	0.99985230	0.99907833	0.99941581	0.99951291	0.99927914	0.99871272	0.99898601	0.99911338	0.99909306	0.99935806	0.99921656	0.99941790	0.99932432	0.99945211	0.99922353	0.99887729	0.99929219	0.99940908
153	1.00000000	0.99956083	0.99943250	1.00000000	0.99915653	0.99901694	0.99956620	0.99942642	0.99957639	0.99956477	0.99958992	0.99956840	0.99920976	0.99890828	0.99954647	0.99952078	0.99847049	0.99939966	0.99934345	0.99959916	0.99886435	0.99957854	0.99902743	0.99955875	0.99980384	0.99950242	0.99957669	0.99931121	0.99951953	0.99859536	0.99942505	0.99955362	0.99947268	0.99938029	0.99929655	0.99928570	0.99775362	0.99777538	0.99871033	0.99834490	0.99847931	0.99863809	0.99829662	0.99893314	0.99834114	0.99851215	NaN	0.99848878	0.99851578	0.99876213	0.99806046	0.99863791	0.99860972	0.99856448	0.99918962	0.99858212	0.99900454	0.99853671	0.99941504	0.99788851	0.99892318	0.99899149	0.99909580	0.99919403	0.99871200	0.99859929	0.99781847	0.99810344	0.99819458	0.99753296	0.99836713	0.99836034	0.99958056	0.99923670	0.99927819	0.99911100	0.99926519	0.99940461	0.99966192	0.99921435	0.99917912	0.99923688	0.99927872	0.99927270	0.99923694	0.99950159	0.99918729	0.99949211	0.99922270	0.99937952	0.99918574	0.99927998	0.99921054	0.99927306	0.99934059	0.99936324	0.99908316	0.99947882	0.99899012	0.99925840	0.99944103	0.99959856	0.99956906	NaN	0.99932128	0.99964404	0.99933571	0.99943644	0.99827027	0.99886769	0.99794763	0.99844748	0.99825084	0.99793082	0.99831140	0.99819827	0.99878830	0.99816370	0.99829447	0.99820757	0.99832046	0.99448252	0.99867070	0.99818385	0.99813658	0.99836779	0.99791092	0.99851841	0.99804270	0.99865472	0.99837643	0.99890018	0.99941248	0.99815547	0.99870187	0.99790770	0.99628019	0.99808621	0.99821848	0.99849236	0.99805504	0.99827850	0.99754667	0.99795300	0.99920547	0.99928296	0.99899048	0.99936509	0.99939150	0.99944490	0.99944943	0.99915075	0.99177200	0.99909306	0.99895811	0.99906343	0.99921310	0.99931777	0.99909669	0.99913532	0.99224806	0.99932587	0.99923754	0.99911344	0.99901527	0.99921346	0.99900413	NaN	0.99914300	0.99931973	0.99922520	0.99931216	0.99920368	0.99929851	0.99899858	0.99918139	0.99935502	0.99927771	0.99899644	0.99921656	0.99989218	0.99887413	0.99920124	0.99939942	0.99934304	0.99821293	0.99924552	0.99905390	0.99925733	0.99927372	0.99908537	0.99920791	0.99909794	0.99941850	0.99920458	0.99900752	0.99929827	0.99945503
154	0.99787235	0.99943185	0.99937391	0.99990940	0.99931562	0.99906397	0.99979544	0.99951726	0.99947780	0.99962336	0.99946481	0.99951434	0.99960393	0.99909729	0.99942356	0.99942422	0.99922764	0.99926442	0.99958837	0.99974716	0.99941486	0.99964452	0.99920720	0.99927992	0.99981570	0.99975395	0.99959517	0.99940389	0.99957341	0.99861503	0.99909693	0.99970376	0.99935091	0.99934793	0.99938166	0.99935508	0.99788868	0.99779129	0.99878442	0.99883026	0.99878246	0.99887615	0.99876374	0.99885845	0.99844229	0.99896306	NaN	0.99860448	0.99834323	0.99879301	0.99804479	0.99863636	0.99864304	0.99877322	0.99929816	0.99863058	0.99908632	0.99878603	0.99947459	0.99828821	0.99895030	0.99918634	0.99902886	0.99908042	0.99886930	0.99846935	0.99822605	0.99854118	0.99834222	0.99739563	0.99824625	0.99849683	0.99986559	0.99951649	0.99930227	0.99910706	0.99915773	0.99936473	0.99982077	0.99920315	0.99929827	0.99931425	0.99942535	0.99947989	0.99927348	0.99947208	0.99937075	0.99936140	0.99945801	0.99940723	0.99948001	0.99939162	0.99938595	0.99945176	0.99935967	0.99907273	0.99938405	0.99935067	0.99895275	0.99937439	0.99947047	0.99950415	0.99961865	NaN	0.99937505	0.99960434	0.99902916	0.99960035	0.99843341	0.99896818	0.99812651	0.99882478	0.99850231	0.99852842	0.99834549	0.99887145	0.99854118	0.99738818	0.99822861	0.99831432	0.99826908	0.99619365	0.99869895	0.99857736	0.99872786	0.99871325	0.99790150	0.99874812	0.99826211	0.99899393	0.99842042	0.99918407	1.00000000	0.99806583	0.99861938	0.99860513	0.99944657	0.99828345	0.99811465	0.99880022	0.99847144	0.99849713	0.99808115	0.99812442	0.99939817	0.99942935	0.99921292	0.99934781	0.99944252	0.99940163	0.99948287	0.99913794	0.99909306	0.99180371	0.99931949	0.99934882	0.99930006	0.99934888	0.99941432	0.99918711	0.99224806	0.99929720	0.99955386	0.99906695	0.99920499	0.99922454	0.99930203	NaN	0.99920070	0.99945563	0.99913913	0.99934137	0.99943364	0.99930835	0.99927694	0.99933761	0.99922496	0.99934667	0.99918735	0.99937189	0.99964303	0.99906212	0.99932677	0.99950582	0.99927527	0.99858373	0.99933970	0.99911016	0.99920422	0.99939573	0.99934888	0.99928534	0.99906588	0.99941695	0.99923015	0.99909419	0.99949706	0.99940306
155	0.99771613	0.99956071	0.99932718	0.99972862	0.99932426	0.99920225	0.99969208	0.99939483	0.99949777	0.99945760	0.99934739	0.99940908	0.99928766	0.99935287	0.99950051	0.99929941	0.99929583	0.99930817	0.99904650	0.99954599	0.99923241	0.99963146	0.99895144	0.99935544	0.99964416	0.99941134	0.99945903	0.99930978	0.99959183	0.99879575	0.99921262	0.99952316	0.99952650	0.99928421	0.99942762	0.99905002	0.99803400	0.99755967	0.99863958	0.99866897	0.99885291	0.99875110	0.99878377	0.99895895	0.99863803	0.99884903	1.00000000	0.99828297	0.99839836	0.99880934	0.99799919	0.99853992	0.99898189	0.99863714	0.99924308	0.99850321	0.99907780	0.99880278	0.99932456	0.99850047	0.99911702	0.99919176	0.99899071	0.99903637	0.99897188	0.99875540	0.99790388	0.99874735	0.99869847	0.99798560	0.99836534	0.99871397	0.99994737	0.99940163	0.99939841	0.99930841	0.99921697	0.99923873	0.99990296	0.99921173	0.99930930	0.99920130	0.99948949	0.99932033	0.99935818	0.99940473	0.99923760	0.99939567	0.99941045	0.99931097	0.99935514	0.99937874	0.99933589	0.99954605	0.99935311	0.99931997	0.99927574	0.99940318	0.99895060	0.99939740	0.99939710	0.99991506	0.99950081	NaN	0.99949616	0.99943709	0.99917483	0.99950725	0.99852890	0.99861610	0.99798560	0.99811471	0.99809617	0.99829334	0.99841213	0.99867457	0.99806052	0.99716252	0.99826813	0.99855894	0.99850059	0.99811995	0.99889082	0.99842703	0.99872732	0.99879634	0.99785715	0.99874383	0.99838394	0.99899697	0.99855286	0.99913168	1.00000000	0.99816865	0.99867964	0.99803108	0.99960798	0.99835718	0.99831146	0.99881113	0.99838704	0.99844170	0.99798888	0.99807256	0.99928522	0.99925226	0.99915636	0.99921179	0.99937069	0.99939758	0.99937510	0.99908966	0.99895811	0.99931949	0.99138868	0.99918228	0.99931896	0.99918926	0.99951446	0.99912113	0.99224806	0.99921286	0.99942917	0.99927557	0.99927831	0.99925053	0.99931401	NaN	0.99919432	0.99941367	0.99919111	0.99936765	0.99943447	0.99919295	0.99917412	0.99917108	0.99934489	0.99925405	0.99937254	0.99925703	0.99950522	0.99920022	0.99929792	0.99941772	0.99930459	0.99867868	0.99919200	0.99924541	0.99909329	0.99933302	0.99943227	0.99923575	0.99911153	0.99938828	0.99936694	0.99906915	0.99936640	0.99941909
156	1.00000000	0.99970394	0.99966317	0.99981964	0.99953038	0.99934185	0.99981904	0.99940658	0.99972904	0.99969667	0.99967742	0.99980694	0.99954933	0.99913687	0.99965268	0.99953026	0.99895161	0.99968243	0.99975795	0.99982989	0.99954683	0.99986368	0.99939007	0.99961925	0.99995404	0.99973392	0.99977100	0.99939704	0.99981254	0.99861473	0.99932367	0.99966317	0.99965411	0.99949175	0.99956477	0.99970484	0.99803925	0.99800593	0.99876136	0.99855429	0.99881864	0.99882269	0.99838459	0.99881011	0.99846572	0.99883938	1.00000000	0.99867147	0.99814242	0.99860328	0.99838132	0.99878973	0.99808556	0.99880695	0.99907166	0.99838173	0.99917370	0.99876857	0.99941742	0.99806494	0.99910134	0.99912512	0.99907446	0.99936163	0.99890208	0.99860948	0.99836570	0.99827611	0.99830705	0.99726522	0.99848777	0.99825507	0.99990451	0.99961203	0.99967420	0.99905336	0.99927974	0.99953187	0.99944174	0.99950135	0.99962544	0.99948448	0.99960852	0.99963927	0.99934107	0.99966151	0.99946195	0.99962705	0.99965608	0.99953872	0.99965638	0.99962312	0.99969870	0.99976701	0.99952650	0.99923950	0.99949372	0.99973679	0.99904227	0.99946529	0.99966675	0.99973565	0.99969745	NaN	0.99949855	0.99962187	0.99934107	0.99969459	0.99834955	0.99880344	0.99793059	0.99891585	0.99831510	0.99852151	0.99822491	0.99895930	0.99891871	0.99812657	0.99825704	0.99837542	0.99840581	0.99674630	0.99873370	0.99814194	0.99878824	0.99823093	0.99781573	0.99872828	0.99820501	0.99879783	0.99818766	0.99907398	1.00000000	0.99732941	0.99860662	0.99819046	0.99895751	0.99811852	0.99846733	0.99862677	0.99836475	0.99815130	0.99809867	0.99800223	0.99971896	0.99958885	0.99951470	0.99954540	0.99947590	0.99963975	0.99949867	0.99941838	0.99906343	0.99934882	0.99918228	0.99138445	0.99943101	0.99940354	0.99952585	0.99923515	0.98000002	0.99955857	0.99948907	0.99935859	0.99916184	0.99944019	0.99925792	NaN	0.99948359	0.99959040	0.99940699	0.99952096	0.99943429	0.99946713	0.99959010	0.99932247	0.99944192	0.99956685	0.99931055	0.99948484	0.99981886	0.99925327	0.99939638	0.99964869	0.99950808	0.99817997	0.99929816	0.99935806	0.99953663	0.99948782	0.99957442	0.99950647	0.99943709	0.99955875	0.99942350	0.99925435	0.99956089	0.99964708
157	1.00000000	0.99960387	0.99956852	1.00000000	0.99952358	0.99934661	0.99980718	0.99969751	0.99989319	0.99971735	0.99964786	0.99970853	0.99940270	0.99915248	0.99955642	0.99958521	0.99911219	0.99965447	0.99955881	0.99983031	0.99935108	0.99974203	0.99955016	0.99962050	0.99988657	0.99967957	0.99956572	0.99941045	0.99960411	0.99878496	0.99957740	0.99947488	0.99947059	0.99945277	0.99953192	0.99935824	0.99824315	0.99806201	0.99876744	0.99871272	0.99885523	0.99889338	0.99858564	0.99917042	0.99861014	0.99900246	NaN	0.99903202	0.99846804	0.99892020	0.99854839	0.99897325	0.99791825	0.99861449	0.99938691	0.99843073	0.99904931	0.99866331	0.99959570	0.99826199	0.99885017	0.99919784	0.99911022	0.99943930	0.99907410	0.99880928	0.99840331	0.99864149	0.99859416	0.99785799	0.99876434	0.99852538	0.99990755	0.99958259	0.99962777	0.99920976	0.99936634	0.99940348	1.00000000	0.99954659	0.99955797	0.99967629	0.99953258	0.99951208	0.99950963	0.99979800	0.99938768	0.99954879	0.99961782	0.99952990	0.99966955	0.99962127	0.99955332	0.99967802	0.99943900	0.99924690	0.99951875	0.99974799	0.99936175	0.99968165	0.99964356	0.99923068	0.99975991	NaN	0.99960339	0.99922943	0.99940848	0.99953228	0.99837422	0.99848861	0.99804604	0.99900663	0.99828213	0.99861383	0.99818969	0.99899083	0.99861735	0.99860680	0.99830014	0.99849695	0.99865073	0.99734151	0.99906015	0.99795341	0.99876934	0.99850446	0.99786544	0.99889445	0.99825829	0.99909431	0.99867433	0.99894053	0.99883449	0.99799186	0.99862123	0.99810463	0.99778831	0.99855787	0.99837887	0.99902648	0.99860984	0.99843621	0.99823338	0.99815685	0.99958688	0.99964696	0.99956274	0.99948877	0.99958271	0.99955314	0.99954647	0.99919301	0.99921310	0.99930006	0.99931896	0.99943101	0.99194151	0.99946970	0.99951220	0.99928385	0.99199998	0.99948353	0.99955618	0.99925894	0.99912864	0.99942029	0.99922264	NaN	0.99929345	0.99947059	0.99940652	0.99943757	0.99951625	0.99949694	0.99937856	0.99947423	0.99950647	0.99929190	0.99916935	0.99940068	0.99924582	0.99917108	0.99933332	0.99961084	0.99950194	0.99835265	0.99939436	0.99942970	0.99956733	0.99935502	0.99936783	0.99948603	0.99939287	0.99948096	0.99938762	0.99928516	0.99957293	0.99956471
158	1.00000000	0.99976069	0.99949372	1.00000000	0.99947697	0.99917310	0.99969244	0.99949712	0.99978119	0.99960887	0.99963474	0.99965101	0.99945784	0.99931914	0.99969602	0.99932587	0.99878728	0.99961054	0.99965054	0.99977964	0.99946862	0.99979985	0.99947149	0.99958408	0.99991995	0.99973017	0.99976796	0.99964970	0.99971163	0.99857122	0.99952483	0.99962872	0.99966615	0.99954265	0.99930227	0.99951661	0.99786520	0.99778497	0.99888998	0.99868065	0.99872786	0.99886549	0.99854577	0.99905711	0.99861068	0.99876708	1.00000000	0.99861985	0.99823266	0.99889976	0.99810177	0.99875098	0.99857771	0.99869388	0.99925262	0.99856210	0.99913681	0.99869984	0.99945760	0.99815953	0.99900323	0.99906015	0.99903941	0.99933732	0.99893790	0.99869931	0.99808931	0.99828422	0.99832702	0.99718064	0.99854958	0.99840587	0.99986279	0.99949032	0.99949968	0.99893403	0.99937522	0.99949872	0.99971229	0.99935436	0.99941921	0.99930769	0.99958187	0.99945170	0.99934435	0.99973291	0.99938136	0.99960572	0.99955803	0.99951947	0.99945301	0.99956751	0.99942100	0.99942929	0.99933201	0.99929714	0.99931723	0.99960399	0.99924141	0.99967551	0.99957287	0.99992537	0.99953938	NaN	0.99937856	0.99950916	0.99930400	0.99964279	0.99847609	0.99896556	0.99797851	0.99891478	0.99835950	0.99826550	0.99849784	0.99880165	0.99792784	0.99778736	0.99836540	0.99834114	0.99839467	0.99670297	0.99874532	0.99812716	0.99859303	0.99859941	0.99805731	0.99854046	0.99819118	0.99889320	0.99821162	0.99908102	0.99897957	0.99825686	0.99857968	0.99817663	0.99886751	0.99831027	0.99851924	0.99863183	0.99832189	0.99832994	0.99794805	0.99813646	0.99946922	0.99948823	0.99933422	0.99960637	0.99961025	0.99959254	0.99951851	0.99938810	0.99931777	0.99934888	0.99918926	0.99940354	0.99946970	0.99144816	0.99944115	0.99950838	1.00000000	0.99947655	0.99951500	0.99912775	0.99916530	0.99933958	0.99935091	NaN	0.99921256	0.99947554	0.99949443	0.99942088	0.99944794	0.99950272	0.99929190	0.99942195	0.99948156	0.99936408	0.99931782	0.99945223	0.99989182	0.99925399	0.99934036	0.99947035	0.99952751	0.99867928	0.99941760	0.99911779	0.99929661	0.99963272	0.99933165	0.99947083	0.99948519	0.99960363	0.99933600	0.99916261	0.99952632	0.99971062
159	1.00000000	0.99967253	0.99947155	0.99995500	0.99957150	0.99920291	0.99975538	0.99974155	0.99971950	0.99976873	0.99982208	0.99986082	0.99951005	0.99934810	0.99966443	0.99938101	0.99897903	0.99970865	0.99966109	0.99994713	0.99943453	0.99981087	0.99948698	0.99954832	0.99995482	0.99968809	0.99979383	0.99965054	0.99979925	0.99876368	0.99946773	0.99960369	0.99966854	0.99960816	0.99952877	0.99971652	0.99782026	0.99777329	0.99876267	0.99874473	0.99897796	0.99879366	0.99846309	0.99892765	0.99837953	0.99875027	NaN	0.99851882	0.99827498	0.99888182	0.99805504	0.99863821	0.99843782	0.99857050	0.99920249	0.99840230	0.99899435	0.99872738	0.99939251	0.99797761	0.99899399	0.99904257	0.99895376	0.99927551	0.99891454	0.99868095	0.99798298	0.99832815	0.99849302	0.99777114	0.99857289	0.99844760	0.99982238	0.99970335	0.99966246	0.99912775	0.99936545	0.99959230	1.00000000	0.99947822	0.99947321	0.99945277	0.99959248	0.99945724	0.99945265	0.99977076	0.99958032	0.99960297	0.99970746	0.99945831	0.99973893	0.99956870	0.99943322	0.99982685	0.99966842	0.99940908	0.99964875	0.99961215	0.99898529	0.99959671	0.99962062	0.99970025	0.99975812	NaN	0.99950206	0.99922407	0.99955511	0.99967897	0.99828243	0.99863392	0.99809957	0.99841428	0.99822140	0.99822360	0.99824619	0.99838775	0.99875045	0.99788493	0.99808955	0.99853420	0.99841064	0.99739701	0.99863815	0.99801672	0.99855888	0.99862784	0.99786377	0.99881172	0.99807006	0.99905413	0.99814534	0.99898911	0.99890351	0.99794108	0.99837178	0.99814463	0.99902105	0.99817854	0.99827027	0.99864513	0.99826276	0.99835920	0.99770802	0.99797863	0.99964994	0.99951333	0.99952042	0.99941564	0.99959320	0.99964905	0.99960357	0.99927050	0.99909669	0.99941432	0.99951446	0.99952585	0.99951220	0.99944115	0.99152648	0.99931735	0.99224806	0.99945211	0.99952030	0.99947768	0.99923187	0.99945480	0.99944854	NaN	0.99928826	0.99958289	0.99952137	0.99953443	0.99944872	0.99955398	0.99940956	0.99935150	0.99955899	0.99946100	0.99929947	0.99956930	0.99960470	0.99942863	0.99942017	0.99944371	0.99956602	0.99843425	0.99947715	0.99931812	0.99954355	0.99950874	0.99946171	0.99940801	0.99939901	0.99956864	0.99947900	0.99943173	0.99949157	0.99961632
160	1.00000000	0.99966311	0.99956197	0.99981600	0.99948847	0.99936646	0.99966425	0.99939841	0.99956167	0.99936777	0.99951047	0.99953914	0.99938452	0.99920571	0.99954045	0.99948472	0.99871701	0.99950826	0.99945390	0.99965739	0.99944133	0.99966389	0.99926805	0.99964589	0.99978054	0.99972057	0.99955279	0.99958766	0.99953043	0.99898171	0.99943113	0.99965006	0.99970829	0.99930704	0.99909180	0.99924004	0.99819058	0.99842185	0.99875879	0.99882013	0.99891120	0.99897367	0.99840063	0.99897039	0.99868500	0.99870235	1.00000000	0.99877167	0.99844217	0.99886101	0.99825811	0.99884963	0.99858147	0.99926978	0.99923342	0.99869555	0.99938720	0.99866551	0.99941403	0.99796772	0.99913406	0.99915177	0.99910837	0.99935198	0.99903542	0.99885440	0.99842709	0.99821681	0.99867660	0.99679756	0.99886465	0.99880570	0.99961895	0.99943298	0.99937320	0.99908108	0.99930072	0.99956948	1.00000000	0.99912030	0.99941808	0.99935836	0.99953943	0.99924910	0.99905217	0.99952978	0.99884832	0.99941313	0.99952704	0.99940741	0.99991709	0.99929130	0.99941111	0.99902099	0.99930137	0.99912435	0.99916774	0.99940515	0.99904960	0.99945807	0.99950445	0.99987453	0.99932343	NaN	0.99944717	0.99971390	0.99930847	0.99941552	0.99854785	0.99859583	0.99817419	0.99886042	0.99867350	0.99837708	0.99878573	0.99887866	0.99895233	0.99804491	0.99815708	0.99841666	0.99842590	0.99556494	0.99864435	0.99873751	0.99854940	0.99864900	0.99815422	0.99863988	0.99808019	0.99893534	0.99827969	0.99913228	0.99846858	0.99783599	0.99877101	0.99847221	0.99858916	0.99841398	0.99812996	0.99855465	0.99830657	0.99847728	0.99799508	0.99882674	0.99937153	0.99930280	0.99903220	0.99955684	0.99941134	0.99953026	0.99938375	0.99925345	0.99913532	0.99918711	0.99912113	0.99923515	0.99928385	0.99950838	0.99931735	0.99194211	0.98850572	0.99929339	0.99934626	0.99894798	0.99896467	0.99938381	0.99904466	NaN	0.99922729	0.99929821	0.99934655	0.99939495	0.99930370	0.99929106	0.99929768	0.99933141	0.99946678	0.99928063	0.99927068	0.99930418	0.99916619	0.99887627	0.99913722	0.99938345	0.99926394	0.99791229	0.99916565	0.99911600	0.99931020	0.99951720	0.99919099	0.99922562	0.99930221	0.99942446	0.99926788	0.99898833	0.99925148	0.99949992
161	NaN	0.99224806	1.00000000	1.00000000	0.99166667	0.99224806	0.98333335	0.99224806	0.98823529	1.00000000	0.98333335	0.98936170	0.98717946	0.99224806	0.98765433	0.98461539	1.00000000	0.99224806	1.00000000	1.00000000	NaN	0.99224806	0.99224806	0.97727275	NaN	0.97222221	0.98507464	0.99224806	1.00000000	NaN	1.00000000	NaN	0.99224806	0.99224806	1.00000000	0.99224806	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.00000000	NaN	NaN	0.99130434	0.99224806	0.98888886	1.00000000	NaN	NaN	0.99224806	0.98913044	0.99224806	0.99137932	0.99224806	0.99224806	0.99224806	0.99224806	0.99065423	0.99224806	0.99224806	NaN	0.99224806	0.99199998	0.99224806	0.99224806	1.00000000	0.99224806	1.00000000	0.99224806	0.98795182	0.99224806	NaN	0.99152541	NaN	0.98947370	NaN	0.99224806	0.99206346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.94444442	NaN	NaN	NaN	NaN	0.95744681	NaN	1.00000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.00000000	0.95744681	0.99224806	0.98333335	0.99224806	0.99224806	0.99090910	0.99224806	0.99224806	0.99224806	0.99224806	0.99224806	0.99224806	0.98000002	0.99199998	1.00000000	0.99224806	0.98850572	0.92248064	1.00000000	0.99224806	0.99224806	NaN	0.99224806	NaN	NaN	0.99224806	0.99224806	0.99224806	0.99224806	0.99224806	0.99224806	0.99224806	0.99224806	0.99224806	1.00000000	0.99224806	0.99224806	NaN	0.99224806	1.00000000	0.99173552	0.99224806	NaN	0.99224806	0.99224806	0.98989898	0.99224806	0.99224806	0.99224806	1.00000000	0.99224806	0.99224806	0.99224806	0.99224806	0.99224806
162	1.00000000	0.99963820	0.99960816	1.00000000	0.99944293	0.99935102	0.99978518	0.99967587	0.99968135	0.99961048	0.99975914	0.99974579	0.99936801	0.99922389	0.99965966	0.99947900	0.99889535	0.99963278	0.99964738	0.99990880	0.99924529	0.99977076	0.99930274	0.99955398	0.99997699	0.99967754	0.99978900	0.99956274	0.99984312	0.99860889	0.99948221	0.99951959	0.99951619	0.99950737	0.99947351	0.99955815	0.99786901	0.99754584	0.99829733	0.99845821	0.99805200	0.99850208	0.99833554	0.99855131	0.99799603	0.99853688	1.00000000	0.99822658	0.99802786	0.99850023	0.99758446	0.99831247	0.99808681	0.99834031	0.99908262	0.99821758	0.99878132	0.99860197	0.99923277	0.99784440	0.99888402	0.99892074	0.99893820	0.99910438	0.99864405	0.99823564	0.99800223	0.99786818	0.99811572	0.99673659	0.99806893	0.99825978	1.00000000	0.99961478	0.99954659	0.99917394	0.99936610	0.99939632	0.99990427	0.99928629	0.99957561	0.99930811	0.99958253	0.99965507	0.99937230	0.99972725	0.99949270	0.99968296	0.99949569	0.99959499	0.99951518	0.99946040	0.99952012	0.99974889	0.99954003	0.99930805	0.99949241	0.99967021	0.99910611	0.99961007	0.99947506	0.99932796	0.99974734	NaN	0.99953198	0.99913585	0.99946278	0.99957842	0.99812680	0.99853152	0.99766672	0.99816036	0.99780321	0.99795645	0.99802148	0.99838936	0.99831146	0.99791193	0.99778104	0.99791187	0.99799520	0.99732035	0.99837673	0.99786854	0.99830359	0.99803108	0.99737090	0.99842942	0.99786270	0.99874705	0.99788076	0.99884462	1.00000000	0.99782425	0.99848831	0.99783188	0.99778903	0.99788737	0.99781835	0.99852550	0.99806714	0.99787444	0.99739474	0.99746370	0.99950802	0.99949443	0.99937779	0.99943590	0.99944413	0.99946702	0.99951261	0.99923658	0.99932587	0.99929720	0.99921286	0.99955857	0.99948353	0.99947655	0.99945211	0.99929339	1.00000000	0.99105871	0.99929988	0.99934334	0.99926877	0.99932075	0.99926257	NaN	0.99942261	0.99961144	0.99936187	0.99946082	0.99950945	0.99945337	0.99926573	0.99933201	0.99939221	0.99952817	0.99939179	0.99943328	0.99951303	0.99942267	0.99930114	0.99961925	0.99947912	0.99873817	0.99947345	0.99943608	0.99950391	0.99950373	0.99943972	0.99936813	0.99923462	0.99964643	0.99928820	0.99934226	0.99950165	0.99954969
